year,stateabbr,statedesc,countyname,countyfips,locationname,datasource,category,measure,data_value_unit,data_value_type,data_value,low_confidence_limit,high_confidence_limit,totalpopulation,totalpop18plus,geolocation,locationid,categoryid,measureid,datavaluetypeid,short_question_text
2023,NC,North Carolina,Orange,37135,37135011700,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,19.8,15.3,25.4,5791,5403,"{'type': 'Point', 'coordinates': [-79.0589819, 35.9022528]}",37135011700,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,New Hanover,37129,37129011703,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,15.5,12.0,19.4,4898,4143,"{'type': 'Point', 'coordinates': [-77.8227, 34.2359833]}",37129011703,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Randolph,37151,37151030804,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,27.7,22.8,33.1,2538,1950,"{'type': 'Point', 'coordinates': [-79.7778424, 35.6209839]}",37151030804,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Richmond,37153,37153970100,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,29.7,24.9,34.6,3213,2661,"{'type': 'Point', 'coordinates': [-79.6140274, 35.0419652]}",37153970100,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Orange,37135,37135010709,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,16.5,13.0,20.3,1955,1643,"{'type': 'Point', 'coordinates': [-79.0877596, 35.889842]}",37135010709,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Moore,37125,37125950306,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,20.5,16.6,24.8,1920,1548,"{'type': 'Point', 'coordinates': [-79.5802568, 35.1813836]}",37125950306,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Onslow,37133,37133000901,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,20.3,16.2,25.2,1139,916,"{'type': 'Point', 'coordinates': [-77.3661519, 34.7318856]}",37133000901,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,New Hanover,37129,37129012110,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,25.1,20.5,30.0,4663,3604,"{'type': 'Point', 'coordinates': [-77.9053154, 34.1389378]}",37129012110,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Robeson,37155,37155960501,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,33.3,28.5,38.2,2924,2241,"{'type': 'Point', 'coordinates': [-79.2014282, 34.7026429]}",37155960501,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Stanly,37167,37167930802,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,24.2,19.3,29.2,4746,3679,"{'type': 'Point', 'coordinates': [-80.4345538, 35.2021827]}",37167930802,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Union,37179,37179020401,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,24.3,20.0,28.8,6465,4893,"{'type': 'Point', 'coordinates': [-80.5546358, 35.0237736]}",37179020401,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Wake,37183,37183053417,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,18.8,15.7,22.3,4634,3388,"{'type': 'Point', 'coordinates': [-78.868582, 35.7074219]}",37183053417,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Sampson,37163,37163971002,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,30.7,25.9,35.9,1226,986,"{'type': 'Point', 'coordinates': [-78.2413249, 34.7430983]}",37163971002,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Stanly,37167,37167931203,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,41.8,35.0,48.0,2767,2097,"{'type': 'Point', 'coordinates': [-80.187144, 35.346916]}",37167931203,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Robeson,37155,37155960203,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,31.7,27.5,35.6,3204,2400,"{'type': 'Point', 'coordinates': [-79.0037, 34.9056008]}",37155960203,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Wake,37183,37183051200,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,14.3,11.7,17.5,4466,4173,"{'type': 'Point', 'coordinates': [-78.6587308, 35.7898429]}",37183051200,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Rutherford,37161,37161960301,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,23.9,19.5,28.5,1615,1417,"{'type': 'Point', 'coordinates': [-82.1806256, 35.4715724]}",37161960301,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Surry,37171,37171930802,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,31.0,25.9,36.2,3164,2521,"{'type': 'Point', 'coordinates': [-80.8662001, 36.3813323]}",37171930802,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Union,37179,37179020405,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,31.0,26.0,36.3,2007,1573,"{'type': 'Point', 'coordinates': [-80.5834165, 35.0194615]}",37179020405,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Stanly,37167,37167931101,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,24.2,19.9,29.0,2019,1640,"{'type': 'Point', 'coordinates': [-80.132299, 35.2619294]}",37167931101,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Union,37179,37179020602,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,31.7,26.6,37.3,4702,3579,"{'type': 'Point', 'coordinates': [-80.530241, 34.9535372]}",37179020602,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Sampson,37163,37163970801,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,31.7,26.5,37.3,2073,1667,"{'type': 'Point', 'coordinates': [-78.3282476, 34.9824601]}",37163970801,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Stokes,37169,37169070506,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,29.4,24.3,34.7,2804,2297,"{'type': 'Point', 'coordinates': [-80.3655173, 36.2686345]}",37169070506,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Wake,37183,37183052901,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,20.4,17.1,24.0,2906,2186,"{'type': 'Point', 'coordinates': [-78.6648754, 35.5648205]}",37183052901,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Union,37179,37179021005,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,25.8,21.3,30.5,4891,3814,"{'type': 'Point', 'coordinates': [-80.6339834, 34.9236171]}",37179021005,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Surry,37171,37171930501,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,29.1,24.2,34.2,2771,2173,"{'type': 'Point', 'coordinates': [-80.6563985, 36.5406504]}",37171930501,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Swain,37173,37173960301,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,25.9,21.2,31.1,3192,2651,"{'type': 'Point', 'coordinates': [-83.5331722, 35.4180605]}",37173960301,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Robeson,37155,37155960900,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,28.4,24.3,32.9,1874,1469,"{'type': 'Point', 'coordinates': [-79.0155545, 34.6346881]}",37155960900,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Wake,37183,37183053620,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,15.8,13.1,18.6,6758,4640,"{'type': 'Point', 'coordinates': [-78.8664115, 35.8347648]}",37183053620,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Rowan,37159,37159051303,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,32.2,27.4,37.4,5892,4610,"{'type': 'Point', 'coordinates': [-80.5083265, 35.7002011]}",37159051303,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Union,37179,37179020313,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,21.8,17.7,26.1,2344,1788,"{'type': 'Point', 'coordinates': [-80.6773785, 35.0786034]}",37179020313,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Wake,37183,37183052905,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,16.1,13.2,19.2,3286,2446,"{'type': 'Point', 'coordinates': [-78.6713405, 35.602268]}",37183052905,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Wake,37183,37183053423,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,13.5,11.0,16.2,2172,1768,"{'type': 'Point', 'coordinates': [-78.8103968, 35.769796]}",37183053423,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Richmond,37153,37153970600,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,39.9,34.2,46.0,3990,2970,"{'type': 'Point', 'coordinates': [-79.7296039, 34.9249562]}",37153970600,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Robeson,37155,37155961302,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,35.7,31.3,40.4,5025,3582,"{'type': 'Point', 'coordinates': [-78.9770773, 34.6323205]}",37155961302,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Sampson,37163,37163971003,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,30.7,25.5,36.2,895,717,"{'type': 'Point', 'coordinates': [-78.2522725, 34.6619166]}",37163971003,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Wake,37183,37183051400,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,15.6,12.6,19.1,5962,5155,"{'type': 'Point', 'coordinates': [-78.6731798, 35.7959575]}",37183051400,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Wake,37183,37183053430,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,15.2,12.6,18.1,4201,3133,"{'type': 'Point', 'coordinates': [-78.85737, 35.7525821]}",37183053430,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Wake,37183,37183053712,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,14.4,11.5,17.5,2805,2149,"{'type': 'Point', 'coordinates': [-78.6915427, 35.8968975]}",37183053712,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Union,37179,37179021012,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,16.6,13.4,20.2,5647,3778,"{'type': 'Point', 'coordinates': [-80.7301315, 34.9555521]}",37179021012,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Vance,37181,37181960800,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,45.9,40.2,51.6,1898,1444,"{'type': 'Point', 'coordinates': [-78.4028631, 36.3000408]}",37181960800,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Wake,37183,37183053010,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,16.2,13.5,19.3,4665,3678,"{'type': 'Point', 'coordinates': [-78.699942, 35.7131575]}",37183053010,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Swain,37173,37173960302,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,27.5,22.6,32.6,3086,2449,"{'type': 'Point', 'coordinates': [-83.4140131, 35.3656664]}",37173960302,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Wake,37183,37183053410,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,14.8,11.7,18.4,6673,4431,"{'type': 'Point', 'coordinates': [-78.914831, 35.8090746]}",37183053410,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Wake,37183,37183053617,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,14.7,12.1,17.4,10385,7024,"{'type': 'Point', 'coordinates': [-78.8971478, 35.8318372]}",37183053617,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Union,37179,37179020206,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,23.5,18.7,28.6,4017,3094,"{'type': 'Point', 'coordinates': [-80.5060805, 35.0813797]}",37179020206,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Scotland,37165,37165010300,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,39.9,34.6,45.3,4145,3166,"{'type': 'Point', 'coordinates': [-79.4447996, 34.7525875]}",37165010300,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Surry,37171,37171930700,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,24.5,20.1,29.9,4090,3218,"{'type': 'Point', 'coordinates': [-80.7124616, 36.5138202]}",37171930700,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Rowan,37159,37159051501,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,29.6,24.8,34.7,4261,3070,"{'type': 'Point', 'coordinates': [-80.6291386, 35.5178017]}",37159051501,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Union,37179,37179020501,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,29.7,25.2,35.0,5258,3925,"{'type': 'Point', 'coordinates': [-80.5777153, 34.9695439]}",37179020501,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Wake,37183,37183053411,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,15.4,12.2,18.8,14610,9454,"{'type': 'Point', 'coordinates': [-78.8970079, 35.7978112]}",37183053411,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Wake,37183,37183052603,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,11.8,9.3,14.7,3613,2922,"{'type': 'Point', 'coordinates': [-78.6420368, 35.8291119]}",37183052603,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Wake,37183,37183053517,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,29.6,25.4,34.5,4663,3321,"{'type': 'Point', 'coordinates': [-78.7595116, 35.780801]}",37183053517,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Sampson,37163,37163970501,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,28.0,23.5,33.0,1189,934,"{'type': 'Point', 'coordinates': [-78.5049105, 35.0125119]}",37163970501,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Wake,37183,37183052404,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,17.3,14.1,21.1,4001,3330,"{'type': 'Point', 'coordinates': [-78.7048399, 35.7714479]}",37183052404,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Surry,37171,37171930902,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,25.1,20.5,30.1,1618,1289,"{'type': 'Point', 'coordinates': [-80.8227531, 36.3014527]}",37171930902,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Wake,37183,37183051700,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,11.2,9.1,13.5,4044,3059,"{'type': 'Point', 'coordinates': [-78.6579511, 35.8213404]}",37183051700,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Wake,37183,37183053106,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,21.8,18.4,25.9,3999,2982,"{'type': 'Point', 'coordinates': [-78.8216419, 35.5861945]}",37183053106,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Union,37179,37179020901,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,25.4,21.3,30.1,5306,4117,"{'type': 'Point', 'coordinates': [-80.4247764, 34.8637965]}",37179020901,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Transylvania,37175,37175960403,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,17.2,13.3,21.9,2635,2438,"{'type': 'Point', 'coordinates': [-82.7230437, 35.1272135]}",37175960403,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Wake,37183,37183053405,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,16.8,13.7,20.3,5376,4404,"{'type': 'Point', 'coordinates': [-78.7974898, 35.7223575]}",37183053405,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Robeson,37155,37155960702,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,34.9,30.3,39.6,2617,1973,"{'type': 'Point', 'coordinates': [-79.051012, 34.663505]}",37155960702,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Rockingham,37157,37157040101,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,26.8,22.6,32.1,3934,3171,"{'type': 'Point', 'coordinates': [-79.601979, 36.461968]}",37157040101,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Transylvania,37175,37175960202,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,27.9,23.0,33.7,2469,2103,"{'type': 'Point', 'coordinates': [-82.7511075, 35.2613316]}",37175960202,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Robeson,37155,37155960403,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,39.4,34.1,44.4,3029,2226,"{'type': 'Point', 'coordinates': [-79.2971351, 34.7944338]}",37155960403,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Wake,37183,37183053115,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,22.7,19.2,26.8,2747,2007,"{'type': 'Point', 'coordinates': [-78.7159892, 35.5418073]}",37183053115,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Rockingham,37157,37157041502,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,26.1,21.1,31.8,6035,4776,"{'type': 'Point', 'coordinates': [-79.6772063, 36.3378615]}",37157041502,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Wake,37183,37183053505,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,15.5,12.8,18.6,3791,2960,"{'type': 'Point', 'coordinates': [-78.7598576, 35.7568038]}",37183053505,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Scotland,37165,37165010602,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,28.9,24.7,33.8,3204,2530,"{'type': 'Point', 'coordinates': [-79.4851338, 34.94973]}",37165010602,RISKBEH,LPA,CrdPrv,Physical Inactivity
